date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2017-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,200.0,3.2441
2017-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.6221
2017-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,241.0,3.9092
2017-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,448.0,7.2668
2017-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,304.0,4.9311
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,62.92,1.0206
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,100.0,1.6221
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Pasta,350 G,actual,Retail,HTG,20.0,0.3244
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,210.0,3.4063
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,240.0,3.8929
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,155.0,2.5142
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,230.0,3.7307
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,400.0,6.4882
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,360.0,5.8394
2017-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,452.0,7.3317
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,35.0,0.5677
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,91.0,1.4761
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Pasta,350 G,actual,Retail,HTG,20.0,0.3244
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,175.0,2.8386
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,1.9465
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,245.0,3.974
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,415.0,6.7315
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,350.0,5.6772
2017-11-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,525.0,8.5158
2017-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,120.0,1.9465
2017-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Pasta,350 G,actual,Retail,HTG,25.0,0.4055
2017-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,120.0,1.9465
2017-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.6221
2017-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,350.0,5.6772
2017-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,360.0,5.8394
2017-11-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,390.0,6.326
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,65.0,1.0543
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Pasta,350 G,actual,Retail,HTG,25.0,0.4055
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,188.0,3.0495
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,212.0,3.4388
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.6221
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,300.0,4.8662
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,400.0,6.4882
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,300.0,4.8662
2017-11-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,356.0,5.7745
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,30.0,0.4866
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,90.0,1.4599
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Pasta,350 G,actual,Retail,HTG,30.0,0.4866
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,30.0,0.4866
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,150.0,2.4331
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,180.0,2.9197
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,300.0,4.8662
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,210.0,3.4063
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,210.0,3.4063
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,400.0,6.4882
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,300.0,4.8662
2017-11-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,360.0,5.8394
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,29.17,0.4732
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,100.0,1.6221
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Pasta,350 G,actual,Retail,HTG,30.0,0.4866
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,25.0,0.4055
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,158.0,2.5629
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150.0,2.4331
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,194.0,3.1468
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,112.0,1.8167
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,207.0,3.3577
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,400.0,6.4882
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,300.0,4.8662
2017-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,350.0,5.6772
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,111.0,1.7647
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Pasta,350 G,actual,Retail,HTG,20.0,0.318
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,179.0,2.8458
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,180.0,2.8617
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,200.0,3.1797
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,104.0,1.6534
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,200.0,3.1797
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,450.0,7.1542
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,345.0,5.4849
2017-12-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,435.0,6.9157
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,33.33,0.5299
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,94.0,1.4944
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Pasta,350 G,actual,Retail,HTG,20.0,0.318
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,29.17,0.4638
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,207.0,3.2909
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,175.0,2.7822
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,192.0,3.0525
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.5898
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,275.0,4.372
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,287.0,4.5628
2017-12-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,339.0,5.3895
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Pasta,350 G,actual,Retail,HTG,20.0,0.318
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,27.46,0.4366
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,58.33,0.9273
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,165.0,2.6232
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,200.0,3.1797
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.5898
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,237.0,3.7679
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,443.0,7.0429
2017-12-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,293.0,4.6582
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,61.67,0.9804
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,100.0,1.5898
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Pasta,350 G,actual,Retail,HTG,22.0,0.3498
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,207.0,3.2909
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,240.0,3.8156
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,155.0,2.4642
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,240.0,3.8156
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,400.0,6.3593
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,360.0,5.7234
2017-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,455.0,7.2337
2017-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,35.0,0.5564
2017-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,94.0,1.4944
2017-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Pasta,350 G,actual,Retail,HTG,20.0,0.318
2017-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,175.0,2.7822
2017-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,116.0,1.8442
2017-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,245.0,3.8951
2017-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,350.0,5.5644
2017-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,523.0,8.3148
2017-12-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,120.0,1.9078
2017-12-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Pasta,350 G,actual,Retail,HTG,20.0,0.318
2017-12-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,120.0,1.9078
2017-12-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.5898
2017-12-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,240.0,3.8156
2017-12-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,350.0,5.5644
2017-12-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,357.0,5.6757
2017-12-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,395.0,6.2798
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,1.1129
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Pasta,350 G,actual,Retail,HTG,20.0,0.318
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,200.0,3.1797
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,225.0,3.5771
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.5898
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,263.0,4.1812
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,400.0,6.3593
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,306.0,4.8649
2017-12-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,381.0,6.0572
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,30.0,0.4769
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,90.0,1.4308
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Pasta,350 G,actual,Retail,HTG,27.0,0.4293
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,30.0,0.4769
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,150.0,2.3847
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,180.0,2.8617
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,300.0,4.7695
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,210.0,3.3386
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,210.0,3.3386
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,400.0,6.3593
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,300.0,4.7695
2017-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,360.0,5.7234
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,29.17,0.4638
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,100.0,1.5898
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Pasta,350 G,actual,Retail,HTG,25.0,0.3975
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,25.0,0.3975
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,171.0,2.7186
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150.0,2.3847
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,200.0,3.1797
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,106.0,1.6852
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,202.0,3.2114
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,400.0,6.3593
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,294.0,4.6741
2017-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,337.0,5.3577
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,115.2,1.8108
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Pasta,350 G,actual,Retail,HTG,25.0,0.393
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,182.0,2.8607
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,180.0,2.8293
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,200.0,3.1437
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,103.2,1.6221
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,200.0,3.1437
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,476.0,7.4819
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,340.0,5.3442
2018-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,456.0,7.1676
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,33.33,0.5239
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,98.4,1.5467
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,29.17,0.4585
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,209.2,3.2883
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,175.0,2.7507
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,205.0,3.2223
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.5718
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,275.0,4.3225
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,336.0,5.2814
2018-01-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,390.0,6.1301
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,27.67,0.4349
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,58.33,0.9169
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,166.0,2.6092
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,200.0,3.1437
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,1.5718
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,240.0,3.7724
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,446.0,7.0104
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,291.9,4.5882
2018-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,400.0,6.2873
